loop_index,last_step_ns,imu_time_ns,bmp_time_ns,epoch_time_ns,v_batt,alt_bmp_raw,bmp_temp,gyro_roll,gyro_pitch,gyro_yaw,accel_X,accel_Y,accel_Z,mag_X, mag_Y, mag_Z,roll,pitch,yaw,rollDot,pitchDot,yawDot,X,Y,Z,Xdot,Ydot,Zdot,Zddot,xbee_time,xbee_time_received_ns,xbee_x,xbee_y,xbee_z,xbee_qw,xbee_qx,xbee_qy,xbee_qz,xbee_roll,xbee_pitch,xbee_yaw,gps_lat,gps_lon,gps_gpsAlt,gps_ned_x,gps_ned_y,gps_ned_z,gps_spd,gps_fix,gps_sat,gps_headingNc,gps_cog,gps_gpsVsi,gps_hdop,gps_vdop,gps_year,gps_month,gps_day,gps_hour,gps_minute,gps_second,gps_time_received_ns,X_thrt,Y_thrt,Z_thrt,roll_thrt,pitch_thrt,yaw_thrt,sp_roll_dot,sp_pitch_dot,sp_yaw_dot,sp_roll_dot_ff,sp_pitch_dot_ff,sp_yaw_dot_ff,sp_roll,sp_pitch,sp_yaw,sp_roll_ff,sp_pitch_ff,sp_X,sp_Y,sp_Z,sp_Xdot,sp_Ydot,sp_Zdot,sp_Xdot_ff,sp_Ydot_ff,sp_Zdot_ff,sp_Xddot,sp_Yddot,sp_Zddot,u_roll,u_pitch,u_yaw,u_X,u_Y,u_Z,mot_1,mot_2,mot_3,mot_4,dsm_con,flight_mode,tIMU,tIMU_END,tSM,tXBEE,tGPS,tPNI,tNAV,tGUI,tCTR,tLOG,tNTP
1298,1749741152027794039,1749741152027071658,1749741152027071658,1749741152027798914,16.2564,561.8455,33.0600,-0.1129,-0.1332,-0.2631,-3.0248,3.0171,-7.7349,0.0000,0.0000,0.0000,0.0627,-0.1306,0.0187,0.0075,-0.0455,-0.0420,-0.0591,-1.7883,-0.1013,-0.0003,0.0004,-0.0003,0.0000,330709801,1749741152027400059,-0.0591,-1.7883,-0.1013,0.9999,0.0054,-0.0019,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152027155237,1749741152023322383,1749741152027423683,1749741152027408558,1749741152027434765,1749741152027436432,1749741152027756041,1749741152027761749,1749741152027795206,1749741152023320550,0
1299,1749741152033333643,1749741152032743005,1749741152032743005,1749741152033338393,16.2564,561.4548,33.0700,-0.1225,0.1236,0.0277,-2.7829,6.4480,-9.8248,0.0000,0.0000,0.0000,0.0618,-0.1302,0.0184,-0.0359,0.0108,-0.0187,-0.0591,-1.7883,-0.1012,-0.0011,-0.0005,0.0001,0.0000,330717832,1749741152032933871,-0.0591,-1.7883,-0.1012,0.9999,0.0053,-0.0020,0.0092,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152032747505,1749741152028171063,1749741152032960328,1749741152032942537,1749741152032971869,1749741152032973661,1749741152033293520,1749741152033299686,1749741152033334893,1749741152027813038,0
1300,1749741152037353446,1749741152036918009,1749741152036918009,1749741152037358154,16.2574,561.4548,33.0700,0.1630,-0.0778,0.2322,4.1911,-7.9793,-6.1841,0.0000,0.0000,0.0000,0.0618,-0.1308,0.0184,0.0304,-0.0187,0.0649,-0.0591,-1.7883,-0.1012,-0.0011,-0.0005,0.0001,0.0000,330717832,1749741152032933871,-0.0591,-1.7883,-0.1012,0.9999,0.0053,-0.0020,0.0092,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152036922801,1749741152033353892,1749741152036977673,1749741152036964215,1749741152036988922,1749741152036990547,1749741152037314032,1749741152037319656,1749741152037354613,1749741152033352017,0
1301,1749741152042736349,1749741152042079215,1749741152042079215,1749741152042741016,16.2569,561.4548,33.0700,0.0671,-0.0426,-0.1715,-3.3409,-1.5456,-11.7812,0.0000,0.0000,0.0000,0.0630,-0.1305,0.0187,0.0427,-0.0267,-0.0139,-0.0590,-1.7883,-0.1013,-0.0001,-0.0000,-0.0001,0.0000,330726984,1749741152042337994,-0.0590,-1.7883,-0.1013,0.9999,0.0056,-0.0020,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152042083673,1749741152037373195,1749741152042363409,1749741152042346160,1749741152042374867,1749741152042376534,1749741152042696976,1749741152042702601,1749741152042737516,1749741152037371362,0
1302,1749741152047964927,1749741152047374206,1749741152047374206,1749741152047969801,16.2572,561.4548,33.0700,-0.2226,0.0490,-0.0767,-2.3733,6.3978,-10.8102,0.0000,0.0000,0.0000,0.0620,-0.1304,0.0186,-0.0458,-0.0014,-0.0348,-0.0591,-1.7883,-0.1013,-0.0017,-0.0005,0.0001,0.0000,330735222,1749741152047564780,-0.0591,-1.7883,-0.1013,0.9999,0.0054,-0.0020,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152047378622,1749741152042756057,1749741152047591028,1749741152047573029,1749741152047602569,1749741152047604319,1749741152047925845,1749741152047931553,1749741152047966135,1749741152042754182,0
1303,1749741152053110008,1749741152052676987,1749741152052676987,1749741152053114716,16.2572,561.4548,33.0700,0.2067,0.0234,0.2621,3.7576,-5.4072,-8.8634,0.0000,0.0000,0.0000,0.0622,-0.1304,0.0186,0.0384,0.0068,0.0641,-0.0591,-1.7883,-0.1013,-0.0017,-0.0005,0.0001,0.0000,330735222,1749741152047564780,-0.0591,-1.7883,-0.1013,0.9999,0.0054,-0.0020,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152052681404,1749741152047984342,1749741152052736026,1749741152052723110,1749741152052746609,1749741152052748234,1749741152053070593,1749741152053076385,1749741152053111175,1749741152047982426,0
1304,1749741152057550040,1749741152056968694,1749741152056968694,1749741152057554707,16.2564,561.4548,33.0700,0.0394,-0.1545,-0.1385,-2.4644,-1.2083,-8.2645,0.0000,0.0000,0.0000,0.0629,-0.1307,0.0186,0.0387,-0.0469,-0.0034,-0.0590,-1.7883,-0.1013,-0.0010,-0.0004,-0.0000,0.0000,330743335,1749741152057151727,-0.0590,-1.7883,-0.1013,0.9999,0.0055,-0.0020,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152056973194,1749741152053129799,1749741152057178350,1749741152057160351,1749741152057189558,1749741152057191183,1749741152057511209,1749741152057517209,1749741152057551207,1749741152053127590,0
1305,1749741152062763410,1749741152062327807,1749741152062327807,1749741152062768118,16.2557,561.4548,33.0700,-0.1683,0.0884,-0.1150,-3.9204,7.6467,-12.2727,0.0000,0.0000,0.0000,0.0622,-0.1303,0.0186,-0.0303,-0.0018,-0.0406,-0.0590,-1.7883,-0.1013,-0.0010,-0.0004,-0.0000,0.0000,330743335,1749741152057151727,-0.0590,-1.7883,-0.1013,0.9999,0.0055,-0.0020,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152062332306,1749741152057569790,1749741152062387429,1749741152062374096,1749741152062398511,1749741152062400220,1749741152062724370,1749741152062730287,1749741152062764577,1749741152057567915,0
1306,1749741152067813996,1749741152067380267,1749741152067380267,1749741152067818704,16.2560,561.4548,33.0700,0.1204,0.0064,0.2365,5.1897,-3.9884,-9.6960,0.0000,0.0000,0.0000,0.0619,-0.1306,0.0186,0.0199,0.0009,0.0517,-0.0590,-1.7883,-0.1013,-0.0010,-0.0004,-0.0000,0.0000,330743335,1749741152057151727,-0.0590,-1.7883,-0.1013,0.9999,0.0055,-0.0020,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152067384684,1749741152062782784,1749741152067439764,1749741152067426307,1749741152067450514,1749741152067452181,1749741152067774165,1749741152067779914,1749741152067815204,1749741152062780868,0
1307,1749741152072880165,1749741152072441061,1749741152072441061,1749741152072884831,16.2562,561.4548,33.0700,0.0948,-0.1246,-0.0831,-0.5915,-2.3352,-10.3855,0.0000,0.0000,0.0000,0.0627,-0.1306,0.0186,0.0449,-0.0409,0.0068,-0.0590,-1.7883,-0.1013,-0.0010,-0.0004,-0.0000,0.0000,330743335,1749741152057151727,-0.0590,-1.7883,-0.1013,0.9999,0.0055,-0.0020,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152072445436,1749741152067834037,1749741152072500058,1749741152072487017,1749741152072510766,1749741152072512474,1749741152072840917,1749741152072847166,1749741152072881331,1749741152067832204,0
1308,1749741152077563269,1749741152076982214,1749741152076982214,1749741152077568102,16.2569,561.4548,33.0700,-0.1342,0.0202,-0.1523,-4.4880,7.6419,-12.2799,0.0000,0.0000,0.0000,0.0623,-0.1303,0.0186,-0.0148,-0.0205,-0.0462,-0.0591,-1.7883,-0.1012,-0.0011,-0.0004,0.0001,0.0000,330752037,1749741152077166538,-0.0591,-1.7883,-0.1012,0.9999,0.0054,-0.0021,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152076986714,1749741152072899580,1749741152077193079,1749741152077175038,1749741152077204536,1749741152077206661,1749741152077524937,1749741152077531062,1749741152077564435,1749741152072897664,0
1309,1749741152082647145,1749741152081979344,1749741152081979344,1749741152082651811,16.2581,562.0814,33.0200,0.0618,0.0469,0.2557,2.5769,-1.4714,-7.9711,0.0000,0.0000,0.0000,0.0617,-0.1305,0.0185,0.0107,0.0019,0.0544,-0.0590,-1.7883,-0.1012,0.0001,-0.0007,-0.0000,0.0000,330759542,1749741152082251956,-0.0590,-1.7883,-0.1012,0.9999,0.0055,-0.0021,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152081983927,1749741152077930417,1749741152082277246,1749741152082260039,1749741152082288829,1749741152082290662,1749741152082608980,1749741152082614646,1749741152082648311,1749741152077581060,0
1310,1749741152087777727,1749741152087184964,1749741152087184964,1749741152087782393,16.2591,562.0814,33.0200,0.1800,-0.1087,-0.0266,0.8981,-5.5460,-10.5406,0.0000,0.0000,0.0000,0.0627,-0.1306,0.0187,0.0672,-0.0349,0.0274,-0.0591,-1.7883,-0.1013,-0.0005,-0.0004,-0.0003,0.0000,330768161,1749741152087375288,-0.0591,-1.7883,-0.1013,0.9999,0.0054,-0.0021,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152087189422,1749741152082666602,1749741152087401245,1749741152087383538,1749741152087413120,1749741152087414911,1749741152087738270,1749741152087744437,1749741152087778893,1749741152082664727,0
1311,1749741152092885477,1749741152092451623,1749741152092451623,1749741152092890185,16.2579,562.0814,33.0200,-0.2045,0.0032,-0.2322,-3.8726,7.8333,-12.7833,0.0000,0.0000,0.0000,0.0623,-0.1303,0.0187,-0.0234,-0.0222,-0.0592,-0.0591,-1.7883,-0.1013,-0.0005,-0.0004,-0.0003,0.0000,330768161,1749741152087375288,-0.0591,-1.7883,-0.1013,0.9999,0.0054,-0.0021,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152092456081,1749741152087796976,1749741152092510495,1749741152092497579,1749741152092521494,1749741152092523119,1749741152092846312,1749741152092851937,1749741152092886685,1749741152087795059,0
1312,1749741152097824610,1749741152097294052,1749741152097294052,1749741152097829276,16.2569,562.0814,33.0200,0.0469,0.0714,0.2205,1.7962,-0.3086,-10.7338,0.0000,0.0000,0.0000,0.0616,-0.1302,0.0187,0.0000,0.0090,0.0341,-0.0591,-1.7883,-0.1013,-0.0005,-0.0004,-0.0003,0.0000,330768161,1749741152087375288,-0.0591,-1.7883,-0.1013,0.9999,0.0054,-0.0021,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152097299011,1749741152092905309,1749741152097353966,1749741152097340842,1749741152097364674,1749741152097366341,1749741152097785070,1749741152097790820,1749741152097825776,1749741152092903434,0
1313,1749741152102666289,1749741152102005572,1749741152102005572,1749741152102670997,16.2581,562.0814,33.0200,0.1886,-0.1310,0.0810,2.6919,-6.1466,-7.5917,0.0000,0.0000,0.0000,0.0624,-0.1306,0.0184,0.0629,-0.0377,0.0497,-0.0590,-1.7883,-0.1012,-0.0004,-0.0006,-0.0001,0.0000,330777379,1749741152102267934,-0.0590,-1.7883,-0.1012,0.9999,0.0055,-0.0021,0.0092,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152102007780,1749741152097844359,1749741152102291683,1749741152102276100,1749741152102303099,1749741152102304765,1749741152102627541,1749741152102633499,1749741152102667498,1749741152097842484,0
1314,1749741152107710501,1749741152107113988,1749741152107113988,1749741152107715209,16.2579,562.0814,33.0200,-0.1342,0.0085,-0.2695,-5.2376,5.7183,-12.7236,0.0000,0.0000,0.0000,0.0625,-0.1301,0.0188,-0.0028,-0.0223,-0.0567,-0.0591,-1.7883,-0.1013,-0.0009,0.0005,-0.0007,0.0000,330784402,1749741152107306187,-0.0591,-1.7883,-0.1013,0.9999,0.0053,-0.0021,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152107118863,1749741152102685705,1749741152107332686,1749741152107314478,1749741152107344060,1749741152107345852,1749741152107670794,1749741152107676502,1749741152107711667,1749741152102683830,0
1315,1749741152113160109,1749741152112658717,1749741152112658717,1749741152113164775,16.2596,562.0814,33.0200,-0.1023,0.0490,0.1300,1.9135,3.5506,-8.5246,0.0000,0.0000,0.0000,0.0613,-0.1303,0.0188,-0.0360,0.0015,0.0055,-0.0591,-1.7883,-0.1013,-0.0009,0.0005,-0.0007,0.0000,330784402,1749741152107306187,-0.0591,-1.7883,-0.1013,0.9999,0.0053,-0.0021,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152112663216,1749741152107731458,1749741152112785710,1749741152112772669,1749741152112796668,1749741152112798335,1749741152113119736,1749741152113126152,1749741152113161275,1749741152107729625,0
1316,1749741152117921459,1749741152117392943,1749741152117392943,1749741152117926292,16.2605,562.0814,33.0200,0.2493,-0.0703,0.1470,2.0093,-9.1158,-10.4118,0.0000,0.0000,0.0000,0.0620,-0.1304,0.0182,0.0591,-0.0225,0.0527,-0.0591,-1.7883,-0.1012,-0.0009,0.0000,-0.0004,0.0000,330792992,1749741152117518229,-0.0591,-1.7883,-0.1012,0.9999,0.0055,-0.0021,0.0091,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152117397401,1749741152113181024,1749741152117544144,1749741152117526562,1749741152117555268,1749741152117556935,1749741152117882211,1749741152117888044,1749741152117922625,1749741152113179191,0
1317,1749741152123213366,1749741152122538024,1749741152122538024,1749741152123218074,16.2608,562.0814,33.0200,-0.1033,-0.0746,-0.2386,-3.9779,3.5147,-8.3790,0.0000,0.0000,0.0000,0.0625,-0.1303,0.0190,0.0050,-0.0398,-0.0444,-0.0590,-1.7882,-0.1013,-0.0004,0.0013,-0.0012,0.0000,330801318,1749741152122812844,-0.0590,-1.7882,-0.1013,0.9999,0.0055,-0.0020,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152122542399,1749741152117941166,1749741152122836552,1749741152122821052,1749741152122847551,1749741152122849259,1749741152123174327,1749741152123180243,1749741152123214575,1749741152117939250,0
1318,1749741152127587361,1749741152127033763,1749741152127033763,1749741152127592027,16.2608,562.0814,33.0200,-0.0586,0.1438,0.0980,-1.8465,3.3042,-8.1977,0.0000,0.0000,0.0000,0.0617,-0.1299,0.0190,-0.0162,0.0214,0.0031,-0.0590,-1.7882,-0.1013,-0.0004,0.0013,-0.0012,0.0000,330801318,1749741152122812844,-0.0590,-1.7882,-0.1013,0.9999,0.0055,-0.0020,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152127038221,1749741152123232615,1749741152127213712,1749741152127200921,1749741152127225003,1749741152127226712,1749741152127548779,1749741152127554362,1749741152127588527,1749741152123230741,0
1319,1749741152132779773,1749741152132307421,1749741152132307421,1749741152132784689,16.2608,561.8771,33.0400,0.1566,-0.1087,0.1662,4.5455,-7.5247,-7.4581,0.0000,0.0000,0.0000,0.0621,-0.1306,0.0182,0.0414,-0.0220,0.0574,-0.0591,-1.7883,-0.1012,-0.0007,0.0005,-0.0007,0.0000,330810105,1749741152132379292,-0.0591,-1.7883,-0.1012,0.9999,0.0055,-0.0021,0.0091,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741152132311921,1749741152127978133,1749741152132405875,1749741152132388042,1749741152132417582,1749741152132419332,1749741152132740483,1749741152132746275,1749741152132780981,1749741152127604818,0
