loop_index,last_step_ns,imu_time_ns,bmp_time_ns,epoch_time_ns,v_batt,alt_bmp_raw,bmp_temp,gyro_roll,gyro_pitch,gyro_yaw,accel_X,accel_Y,accel_Z,mag_X, mag_Y, mag_Z,roll,pitch,yaw,rollDot,pitchDot,yawDot,X,Y,Z,Xdot,Ydot,Zdot,Zddot,xbee_time,xbee_time_received_ns,xbee_x,xbee_y,xbee_z,xbee_qw,xbee_qx,xbee_qy,xbee_qz,xbee_roll,xbee_pitch,xbee_yaw,gps_lat,gps_lon,gps_gpsAlt,gps_ned_x,gps_ned_y,gps_ned_z,gps_spd,gps_fix,gps_sat,gps_headingNc,gps_cog,gps_gpsVsi,gps_hdop,gps_vdop,gps_year,gps_month,gps_day,gps_hour,gps_minute,gps_second,gps_time_received_ns,X_thrt,Y_thrt,Z_thrt,roll_thrt,pitch_thrt,yaw_thrt,sp_roll_dot,sp_pitch_dot,sp_yaw_dot,sp_roll_dot_ff,sp_pitch_dot_ff,sp_yaw_dot_ff,sp_roll,sp_pitch,sp_yaw,sp_roll_ff,sp_pitch_ff,sp_X,sp_Y,sp_Z,sp_Xdot,sp_Ydot,sp_Zdot,sp_Xdot_ff,sp_Ydot_ff,sp_Zdot_ff,sp_Xddot,sp_Yddot,sp_Zddot,u_roll,u_pitch,u_yaw,u_X,u_Y,u_Z,mot_1,mot_2,mot_3,mot_4,dsm_con,flight_mode,tIMU,tIMU_END,tSM,tXBEE,tGPS,tPNI,tNAV,tGUI,tCTR,tLOG,tNTP
1978,1749740687827856940,1749740687827225413,1749740687827225413,1749740687827861647,15.3397,562.0474,32.1300,-1.4956,0.0905,-0.3878,-4.4186,-4.7038,-10.0324,0.0000,0.0000,0.0000,0.0076,-0.3923,0.3374,-1.3486,-0.1659,-0.2974,-2.3914,-0.8260,-1.6479,-1.3695,0.8981,-0.3469,0.0000,4161457294,1749740687827409551,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3571,0.1529,-0.0753,-0.1546,-0.8312,-0.9139,-1.3497,0.0000,0.0000,0.0000,-0.0963,-0.5065,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4773,2.0000,0.8260,0.7546,0.0000,0.0000,-0.1491,5.0000,0.7536,0.1700,0.1529,-0.0753,-0.1546,0.0000,0.0000,-0.3571,0.3594,0.5768,0.6244,0.5780,1,5,1749740687827230079,1749740687823064231,1749740687827435422,1749740687827417508,1749740687827447170,1749740687827448920,1749740687827769453,1749740687827775786,1749740687827858356,1749740687823062440,0
1979,1749740687832900776,1749740687832263459,1749740687832263459,1749740687832905567,15.3827,562.0474,32.1300,-0.3654,-0.5955,-0.1193,4.6365,-1.1556,-18.9506,0.0000,0.0000,0.0000,0.0065,-0.3953,0.3374,-1.0208,-0.3091,-0.2380,-2.3914,-0.8260,-1.6479,-1.2736,0.8352,-0.3226,0.0000,4161464831,1749740687832453137,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3779,0.0267,0.0037,-0.2169,-0.6279,-0.9583,-1.3497,0.0000,0.0000,0.0000,-0.0720,-0.5151,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4773,2.0000,0.8260,0.7550,0.0000,0.0000,-0.1491,5.0000,1.0065,0.1513,0.0267,0.0037,-0.2169,0.0000,0.0000,-0.3779,0.4677,0.4901,0.6417,0.6231,1,5,1749740687832268375,1749740687827876437,1749740687832479258,1749740687832461386,1749740687832490548,1749740687832492715,1749740687832813331,1749740687832819455,1749740687832902234,1749740687827874270,0
1980,1749740687837392740,1749740687836912898,1749740687836912898,1749740687837397489,15.3994,562.0474,32.1300,-1.6384,0.0021,-0.5944,-1.3890,2.9620,-14.2219,0.0000,0.0000,0.0000,-0.0003,-0.3941,0.3374,-1.2267,-0.2054,-0.3568,-2.3914,-0.8260,-1.6479,-1.2736,0.8352,-0.3226,0.0000,4161464831,1749740687832453137,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3395,0.0442,-0.0327,-0.1158,-0.8102,-0.8844,-1.3497,0.0000,0.0000,0.0000,-0.1016,-0.5047,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4773,2.0000,0.8260,0.7553,0.0000,0.0000,-0.1491,5.0000,0.6987,0.1865,0.0442,-0.0327,-0.1158,0.0000,0.0000,-0.3395,0.4527,0.5231,0.5827,0.5753,1,5,1749740687836916689,1749740687832987970,1749740687836967723,1749740687836954183,1749740687836979471,1749740687836981221,1749740687837305462,1749740687837312128,1749740687837394156,1749740687832985846,0
1981,1749740687842434910,1749740687841794551,1749740687841794551,1749740687842439909,15.4117,562.0474,32.1300,-0.4495,-0.5039,-0.0298,2.6200,-0.3206,-17.4786,0.0000,0.0000,0.0000,-0.0028,-0.3963,0.3374,-0.9676,-0.3049,-0.2478,-2.3914,-0.8260,-1.6479,-1.1844,0.7768,-0.3001,0.0000,4161473582,1749740687841984688,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3635,0.0186,-0.0059,-0.2277,-0.5800,-0.9413,-1.3497,0.0000,0.0000,0.0000,-0.0753,-0.5139,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4773,2.0000,0.8260,0.7555,0.0000,0.0000,-0.1491,5.0000,0.9719,0.1647,0.0186,-0.0059,-0.2277,0.0000,0.0000,-0.3635,0.4457,0.4716,0.6308,0.6230,1,5,1749740687841799051,1749740687837412070,1749740687842010601,1749740687841992645,1749740687842021974,1749740687842023682,1749740687842347257,1749740687842353631,1749740687842436576,1749740687837410237,0
1982,1749740687847517948,1749740687846884964,1749740687846884964,1749740687847522906,15.4301,562.0474,32.1300,-1.4765,0.0117,-0.5784,0.6370,-4.4789,-10.9724,0.0000,0.0000,0.0000,-0.0089,-0.3953,0.3374,-1.1372,-0.1993,-0.3580,-2.3914,-0.8260,-1.6479,-1.1015,0.7224,-0.2791,0.0000,4161481218,1749740687847070393,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.4051,0.3134,-0.0618,-0.1298,-0.3484,-0.8970,-1.3497,0.0000,0.0000,0.0000,-0.0525,-0.5074,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4864,2.0000,0.8260,0.7432,0.0000,0.0000,-0.1046,4.8660,1.1621,0.1262,0.3134,-0.0618,-0.1298,0.0000,0.0000,-0.4051,0.3431,0.6579,0.6941,0.5423,1,5,1749740687846889671,1749740687842455073,1749740687847096389,1749740687847078933,1749740687847108012,1749740687847109720,1749740687847429503,1749740687847435586,1749740687847519614,1749740687842453282,0
1983,1749740687852380187,1749740687851896971,1749740687851896971,1749740687852384978,15.4485,562.0474,32.1300,-0.2898,-0.3111,-0.1076,-0.7783,3.7851,-12.3634,0.0000,0.0000,0.0000,-0.0096,-0.3964,0.3374,-0.8547,-0.2366,-0.2745,-2.3914,-0.8260,-1.6479,-1.1015,0.7224,-0.2791,0.0000,4161481218,1749740687847070393,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3536,-0.1519,-0.0430,-0.2162,-0.5986,-0.9143,-1.3497,0.0000,0.0000,0.0000,-0.0845,-0.5107,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4864,2.0000,0.8260,0.7469,0.0000,0.0000,-0.1046,5.0000,0.8763,0.1738,-0.1519,-0.0430,-0.2162,0.0000,0.0000,-0.3536,0.5068,0.3901,0.5562,0.6749,1,5,1749740687851901512,1749740687847537861,1749740687851956587,1749740687851943714,1749740687851968127,1749740687851969877,1749740687852293701,1749740687852300325,1749740687852381646,1749740687847536112,0
1984,1749740687857538797,1749740687856843906,1749740687856843906,1749740687857543588,15.4468,562.0474,32.1300,-1.0599,0.0181,-0.5891,2.2680,-1.3925,-15.5007,0.0000,0.0000,0.0000,-0.0141,-0.3959,0.3374,-0.9231,-0.1517,-0.3794,-2.3914,-0.8260,-1.6479,-1.0244,0.6718,-0.2595,0.0000,4161490244,1749740687857091159,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3636,0.1083,-0.1310,-0.1247,-0.3812,-0.9488,-1.3497,0.0000,0.0000,0.0000,-0.0617,-0.5145,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4864,2.0000,0.8260,0.7496,0.0000,0.0000,-0.1046,4.9619,1.0992,0.1646,0.1083,-0.1310,-0.1247,0.0000,0.0000,-0.3636,0.3789,0.5933,0.5895,0.6030,1,5,1749740687856848697,1749740687852446552,1749740687857115114,1749740687857099408,1749740687857126653,1749740687857128403,1749740687857450145,1749740687857456685,1749740687857540255,1749740687852444302,0
1985,1749740687862444488,1749740687861792507,1749740687861792507,1749740687862449279,15.4724,562.0474,32.1300,-0.5678,-0.2727,-0.1172,4.5144,-2.0265,-3.2471,0.0000,0.0000,0.0000,-0.0165,-0.3965,0.3374,-0.8047,-0.1920,-0.2920,-2.3914,-0.8260,-1.6479,-1.0244,0.6718,-0.2595,0.0000,4161490244,1749740687857091159,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3301,-0.1233,-0.0506,-0.2147,-0.5524,-0.9102,-1.3497,0.0000,0.0000,0.0000,-0.0856,-0.5103,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4864,2.0000,0.8260,0.7514,0.0000,0.0000,-0.1046,5.0000,0.8650,0.1956,-0.1233,-0.0506,-0.2147,0.0000,0.0000,-0.3301,0.4688,0.3846,0.5466,0.6557,1,5,1749740687861796923,1749740687857558544,1749740687861882118,1749740687861869537,1749740687861893408,1749740687861895199,1749740687862357294,1749740687862363793,1749740687862445905,1749740687857556753,0
1986,1749740687867360345,1749740687866751356,1749740687866751356,1749740687867365135,15.4753,562.2126,32.1200,-0.6988,-0.1278,-0.6253,-6.6506,-0.9570,-8.0641,0.0000,0.0000,0.0000,-0.0185,-0.3967,0.3374,-0.7694,-0.1706,-0.4031,-2.3914,-0.8260,-1.6479,-0.9527,0.6248,-0.2414,0.0000,4161497842,1749740687866911456,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3482,0.0396,-0.0934,-0.1175,-0.3524,-0.9476,-1.3497,0.0000,0.0000,0.0000,-0.0625,-0.5152,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4864,2.0000,0.8260,0.7527,0.0000,0.0000,-0.1046,4.9701,1.0939,0.1789,0.0396,-0.0934,-0.1175,0.0000,0.0000,-0.3482,0.4282,0.5505,0.5672,0.6009,1,5,1749740687866755814,1749740687862877296,1749740687866937077,1749740687866919497,1749740687866948826,1749740687866950617,1749740687867273608,1749740687867279649,1749740687867361803,1749740687862462444,0
1987,1749740687872327318,1749740687871785569,1749740687871785569,1749740687872332067,15.5012,562.2126,32.1200,-0.6871,-0.2429,-0.1854,0.4191,-2.7467,-5.4397,0.0000,0.0000,0.0000,-0.0214,-0.3982,0.3374,-0.7420,-0.1947,-0.3305,-2.3914,-0.8260,-1.6479,-0.9527,0.6248,-0.2414,0.0000,4161497842,1749740687866911456,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3225,-0.0860,-0.0323,-0.1960,-0.4933,-0.9037,-1.3497,0.0000,0.0000,0.0000,-0.0831,-0.5112,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4864,2.0000,0.8260,0.7536,0.0000,0.0000,-0.1046,5.0000,0.8909,0.2028,-0.0860,-0.0323,-0.1960,0.0000,0.0000,-0.3225,0.4613,0.3979,0.5542,0.6283,1,5,1749740687871790360,1749740687867379800,1749740687871905175,1749740687871892302,1749740687871916965,1749740687871918715,1749740687872240165,1749740687872246622,1749740687872328734,1749740687867378008,0
1988,1749740687877691270,1749740687877113194,1749740687877113194,1749740687877696311,15.5065,562.2126,32.1200,-0.7276,-0.2876,-0.4740,1.9878,-5.5364,-8.8419,0.0000,0.0000,0.0000,-0.0237,-0.3995,0.3374,-0.7372,-0.2257,-0.3784,-2.3914,-0.8260,-1.6479,-0.8860,0.5811,-0.2245,0.0000,4161506324,1749740687877244132,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3427,0.0923,-0.0179,-0.1547,-0.2866,-0.9074,-1.3497,0.0000,0.0000,0.0000,-0.0596,-0.5129,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4864,2.0000,0.8260,0.7543,0.0000,0.0000,-0.1046,4.9395,1.1139,0.1844,0.0923,-0.0179,-0.1547,0.0000,0.0000,-0.3427,0.4128,0.5234,0.6148,0.5691,1,5,1749740687877117943,1749740687872394682,1749740687877270128,1749740687877251964,1749740687877281751,1749740687877283459,1749740687877603992,1749740687877610616,1749740687877692645,1749740687872392266,0
1989,1749740687882874876,1749740687882011470,1749740687882011470,1749740687882879876,15.5275,562.2126,32.1200,-0.8256,-0.0149,-0.3878,-1.3843,11.0035,7.6561,0.0000,0.0000,0.0000,-0.0264,-0.3991,0.3374,-0.7666,-0.1554,-0.3815,-2.3914,-0.8260,-1.6479,-0.8240,0.5404,-0.2087,0.0000,4161514467,1749740687882428863,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3549,0.2445,0.0216,-0.1604,-0.0817,-0.7704,-1.3497,0.0000,0.0000,0.0000,-0.0367,-0.4954,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4864,2.0000,0.8260,0.7548,0.0000,0.0000,-0.1046,4.7030,1.2690,0.1731,0.2445,0.0216,-0.1604,0.0000,0.0000,-0.3549,0.3565,0.5714,0.6796,0.5085,1,5,1749740687882015927,1749740687877710601,1749740687882452901,1749740687882437528,1749740687882463482,1749740687882465232,1749740687882788182,1749740687882794472,1749740687882876334,1749740687877708809,0
1990,1749740687887172621,1749740687886563549,1749740687886563549,1749740687887177495,15.5471,562.2126,32.1200,-0.4953,-0.4293,-0.5167,1.5303,-2.9572,-15.4888,0.0000,0.0000,0.0000,-0.0290,-0.4017,0.3374,-0.6762,-0.2467,-0.4265,-2.3914,-0.8260,-1.6479,-0.8240,0.5404,-0.2087,0.0000,4161514467,1749740687882428863,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3301,-0.0386,-0.0423,-0.1294,-0.2991,-0.9227,-1.3497,0.0000,0.0000,0.0000,-0.0664,-0.5170,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4864,2.0000,0.8260,0.7552,0.0000,0.0000,-0.1046,5.0000,1.0641,0.1963,-0.0386,-0.0423,-0.1294,0.0000,0.0000,-0.3301,0.4732,0.4768,0.5494,0.6018,1,5,1749740687886568007,1749740687882894790,1749740687886749312,1749740687886736272,1749740687886760977,1749740687886762727,1749740687887085718,1749740687887091883,1749740687887174121,1749740687882892999,0
1991,1749740687892530616,1749740687892012739,1749740687892012739,1749740687892535407,15.5628,562.2126,32.1200,-0.6029,-0.1864,-0.3515,-1.3938,-2.5146,-6.1721,0.0000,0.0000,0.0000,-0.0309,-0.4020,0.3374,-0.6518,-0.2266,-0.4015,-2.3914,-0.8260,-1.6479,-0.7663,0.5026,-0.1941,0.0000,4161523086,1749740687892083853,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3453,0.1207,0.0482,-0.1634,-0.0839,-0.7766,-1.3497,0.0000,0.0000,0.0000,-0.0414,-0.4990,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4864,2.0000,0.8260,0.7555,0.0000,0.0000,-0.1046,4.7522,1.2369,0.1823,0.1207,0.0482,-0.1634,0.0000,0.0000,-0.3453,0.4335,0.5067,0.6479,0.5411,1,5,1749740687892017155,1749740687887234444,1749740687892109932,1749740687892091768,1749740687892121347,1749740687892123097,1749740687892444296,1749740687892450337,1749740687892532074,1749740687887230570,0
1992,1749740687898230641,1749740687897473843,1749740687897473843,1749740687898236057,15.5846,562.2126,32.1200,-0.4922,-0.3462,-0.4687,-4.6006,6.3499,-3.4929,0.0000,0.0000,0.0000,-0.0321,-0.4036,0.3374,-0.5986,-0.2665,-0.4239,-2.3914,-0.8260,-1.6479,-0.7127,0.4674,-0.1805,0.0000,4161531315,1749740687897663063,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3546,0.1688,0.1404,-0.1491,0.0678,-0.6543,-1.3497,0.0000,0.0000,0.0000,-0.0236,-0.4854,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4864,2.0000,0.8260,0.7557,0.0000,0.0000,-0.1046,4.5688,1.3572,0.1741,0.1688,0.1404,-0.1491,0.0000,0.0000,-0.3546,0.4754,0.5021,0.6878,0.4839,1,5,1749740687897478259,1749740687892599105,1749740687897688934,1749740687897671021,1749740687897700516,1749740687897702307,1749740687898023132,1749740687898029214,1749740687898232349,1749740687892596981,0
1993,1749740687902451023,1749740687901808790,1749740687901808790,1749740687902455772,15.5868,562.2126,32.1200,-0.7404,-0.1779,-0.4059,6.6866,-0.4570,-11.1537,0.0000,0.0000,0.0000,-0.0356,-0.4049,0.3374,-0.6458,-0.2370,-0.4179,-2.3914,-0.8260,-1.6479,-0.6628,0.4347,-0.1679,0.0000,4161539923,1749740687901999010,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3597,0.2604,0.1318,-0.1614,0.1953,-0.5685,-1.3497,0.0000,0.0000,0.0000,-0.0112,-0.4759,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4864,2.0000,0.8260,0.7559,0.0000,0.0000,-0.1046,4.4404,1.4414,0.1696,0.2604,0.1318,-0.1614,0.0000,0.0000,-0.3597,0.4180,0.5416,0.7165,0.4541,1,5,1749740687901813164,1749740687898250305,1749740687902024881,1749740687902006842,1749740687902036588,1749740687902038421,1749740687902362037,1749740687902368328,1749740687902452439,1749740687898248514,0
1994,1749740687907410747,1749740687906777055,1749740687906777055,1749740687907415580,15.5875,562.2126,32.1200,-0.2855,-0.5571,-0.4378,-4.5096,-9.7953,-6.7567,0.0000,0.0000,0.0000,-0.0360,-0.4067,0.3374,-0.5257,-0.3437,-0.4245,-2.3914,-0.8260,-1.6479,-0.6164,0.4042,-0.1562,0.0000,4161547849,1749740687906963317,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3620,0.1677,0.2141,-0.1598,0.2689,-0.5001,-1.3497,0.0000,0.0000,0.0000,-0.0024,-0.4692,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4864,2.0000,0.8260,0.7561,0.0000,0.0000,-0.1046,4.3499,1.5008,0.1677,0.1677,0.2141,-0.1598,0.0000,0.0000,-0.3620,0.5111,0.4687,0.7144,0.4610,1,5,1749740687906780846,1749740687902470270,1749740687906987522,1749740687906971233,1749740687906999103,1749740687907000853,1749740687907323677,1749740687907330051,1749740687907412247,1749740687902468229,0
1995,1749740687912671591,1749740687912129134,1749740687912129134,1749740687912676674,15.5945,562.2126,32.1200,-0.9950,-0.2013,-0.6115,-3.1110,6.8380,3.0157,0.0000,0.0000,0.0000,-0.0386,-0.4080,0.3374,-0.6821,-0.2962,-0.4869,-2.3914,-0.8260,-1.6479,-0.6164,0.4042,-0.1562,0.0000,4161547849,1749740687906963317,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3421,0.1002,-0.0052,-0.1122,0.0626,-0.6637,-1.3497,0.0000,0.0000,0.0000,-0.0308,-0.4909,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4928,2.0000,0.8260,0.7545,0.0000,0.0000,-0.0663,4.6429,1.3087,0.1862,0.1002,-0.0052,-0.1122,0.0000,0.0000,-0.3421,0.4408,0.5384,0.6080,0.5468,1,5,1749740687912134092,1749740687907431036,1749740687912183001,1749740687912169670,1749740687912194749,1749740687912196582,1749740687912583438,1749740687912589979,1749740687912673299,1749740687907428828,0
1996,1749740687918220223,1749740687917496586,1749740687917496586,1749740687918225056,15.6112,562.2902,32.1200,-0.1683,-0.3388,-0.4890,6.2722,-9.7139,-30.4980,0.0000,0.0000,0.0000,-0.0392,-0.4101,0.3374,-0.5109,-0.3104,-0.4876,-2.3914,-0.8260,-1.6479,-0.5732,0.3759,-0.1452,0.0000,4161555840,1749740687917686640,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3435,0.0553,0.0819,-0.1266,0.1881,-0.5537,-1.3497,0.0000,0.0000,0.0000,-0.0157,-0.4793,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4928,2.0000,0.8260,0.7572,0.0000,0.0000,-0.0663,4.4866,1.4113,0.1852,0.0553,0.0819,-0.1266,0.0000,0.0000,-0.3435,0.5015,0.4765,0.6257,0.5380,1,5,1749740687917501502,1749740687913478923,1749740687917712386,1749740687917694514,1749740687917723676,1749740687917725884,1749740687918046834,1749740687918053416,1749740687918221640,1749740687912736414,0
1997,1749740687923243104,1749740687922565877,1749740687922565877,1749740687923247729,15.6143,562.2902,32.1200,1.3603,0.6317,1.3763,78.4736,-78.4003,-5.3586,0.0000,0.0000,0.0000,-0.0342,-0.4050,0.3374,0.1129,0.0036,0.1337,-2.3914,-0.8260,-1.6479,-0.5331,0.3496,-0.1351,0.0000,4161564518,1749740687922755681,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3439,-0.3654,-0.1563,-0.6518,0.2326,-0.5299,-1.3497,0.0000,0.0000,0.0000,-0.0051,-0.4712,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4928,2.0000,0.8260,0.7591,0.0000,0.0000,-0.0663,4.3772,1.4830,0.1841,-0.3654,-0.1563,-0.4000,0.0000,0.0000,-0.3439,0.4585,0.1900,0.4922,0.8091,1,5,1749740687922570376,1749740687918239512,1749740687922781343,1749740687922763513,1749740687922793175,1749740687922794924,1749740687923155326,1749740687923161325,1749740687923244396,1749740687918237720,0
1998,1749740687927979072,1749740687927495856,1749740687927495856,1749740687927984071,15.6039,562.2902,32.1200,3.8094,0.2067,8.5690,-60.0952,-78.4003,32.1109,0.0000,0.0000,0.0000,-0.0250,-0.3956,0.3374,1.3450,0.0713,2.9455,-2.3914,-0.8260,-1.6479,-0.5331,0.3496,-0.1351,0.0000,4161564518,1749740687922755681,-2.3914,-0.8260,-1.6479,0.1924,-0.9659,-0.1728,-0.0102,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.3225,-1.3321,-0.3215,-2.8654,-0.0205,-0.7425,-1.3497,0.0000,0.0000,0.0000,-0.0276,-0.4884,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4928,2.0000,0.8260,0.7604,0.0000,0.0000,-0.0663,4.6094,1.3308,0.2025,-0.4000,-0.2451,-0.4000,0.0000,0.0000,-0.3225,0.4007,0.1992,0.4007,0.8316,1,5,1749740687927500272,1749740687923262560,1749740687927555638,1749740687927542349,1749740687927566845,1749740687927568636,1749740687927892127,1749740687927898126,1749740687927980738,1749740687923260227,0
