tick,wall_time_unix,wall_time_iso,dt_since_start_s,log_line_age_s,mode,j1_deg,j2_deg,v_j1_deg_per_tick,v_j2_deg_per_tick,cx_norm,cy_norm,raw_log_line
112,1776986224.548859,2026-04-23T23:17:04.548859Z,26.10060739517212,0.03289628028869629,MOVE,-17.41,-68.23,0.244,-0.775,0.42,0.76,"[MOVE] j1=-17.41 j2=-68.23 v=(+0.244,-0.775) (cx=0.42, cy=0.76)"
113,1776986224.8540208,2026-04-23T23:17:04.854021Z,26.40576934814453,0.037398338317871094,COAST,-17.71,-69.91,-0.246,0.19,,,"[COAST] j1=-17.71 j2=-69.91 v=(-0.246,+0.190) (cx=nan, cy=nan)"
114,1776986225.1387262,2026-04-23T23:17:05.138726Z,26.69047474861145,0.020331144332885742,COAST,-19.09,-68.84,-0.126,0.098,,,"[COAST] j1=-19.09 j2=-68.84 v=(-0.126,+0.098) (cx=nan, cy=nan)"
115,1776986225.3284912,2026-04-23T23:17:05.328491Z,26.880239725112915,0.022229909896850586,MOVE,-17.86,-68.07,0.301,0.172,0.4,0.44,"[MOVE] j1=-17.86 j2=-68.07 v=(+0.301,+0.172) (cx=0.40, cy=0.44)"
116,1776986225.5446959,2026-04-23T23:17:05.544696Z,27.096444368362427,0.01293325424194336,MOVE,-16.42,-67.6,0.181,0.0,0.44,0.46,"[MOVE] j1=-16.42 j2=-67.60 v=(+0.181,+0.000) (cx=0.44, cy=0.46)"
117,1776986225.7444403,2026-04-23T23:17:05.744440Z,27.296188831329346,0.0242307186126709,MOVE,-16.42,-67.45,0.0,0.15,0.55,0.45,"[MOVE] j1=-16.42 j2=-67.45 v=(+0.000,+0.150) (cx=0.55, cy=0.45)"
118,1776986225.9301133,2026-04-23T23:17:05.930113Z,27.48186182975769,0.020163297653198242,COAST,-18.35,-67.15,-0.48,0.0,,,"[COAST] j1=-18.35 j2=-67.15 v=(-0.480,+0.000) (cx=nan, cy=nan)"
119,1776986226.1365905,2026-04-23T23:17:06.136590Z,27.68833899497986,0.0027070045471191406,MOVE,-19.19,-65.16,0.0,0.437,0.49,0.35,"[MOVE] j1=-19.19 j2=-65.16 v=(+0.000,+0.437) (cx=0.49, cy=0.35)"
120,1776986226.351463,2026-04-23T23:17:06.351463Z,27.90321159362793,0.024990558624267578,MOVE,-19.19,-63.32,0.0,0.296,0.51,0.4,"[MOVE] j1=-19.19 j2=-63.32 v=(+0.000,+0.296) (cx=0.51, cy=0.40)"
121,1776986226.6281774,2026-04-23T23:17:06.628177Z,28.1799259185791,0.0003936290740966797,MOVE,-19.35,-62.2,0.0,0.0,0.55,0.51,"[MOVE] j1=-19.35 j2=-62.20 v=(+0.000,+0.000) (cx=0.55, cy=0.51)"
122,1776986226.8287365,2026-04-23T23:17:06.828737Z,28.38048505783081,0.01529550552368164,MOVE,-19.35,-62.2,0.0,0.0,0.47,0.52,"[MOVE] j1=-19.35 j2=-62.20 v=(+0.000,+0.000) (cx=0.47, cy=0.52)"
123,1776986227.0495944,2026-04-23T23:17:07.049594Z,28.601342916488647,0.010595321655273438,MOVE,-19.35,-62.76,0.0,0.0,0.49,0.51,"[MOVE] j1=-19.35 j2=-62.76 v=(+0.000,+0.000) (cx=0.49, cy=0.51)"
124,1776986227.3480153,2026-04-23T23:17:07.348015Z,28.899763822555542,0.008579730987548828,MOVE,-19.35,-64.63,0.0,-0.314,0.53,0.6,"[MOVE] j1=-19.35 j2=-64.63 v=(+0.000,-0.314) (cx=0.53, cy=0.60)"
125,1776986227.5361392,2026-04-23T23:17:07.536139Z,29.08788776397705,0.013664007186889648,MOVE,-19.35,-65.9,0.0,-0.185,0.46,0.56,"[MOVE] j1=-19.35 j2=-65.90 v=(+0.000,-0.185) (cx=0.46, cy=0.56)"
126,1776986227.7596223,2026-04-23T23:17:07.759622Z,29.311370849609375,0.007087230682373047,MOVE,-20.89,-66.48,-0.769,0.162,0.76,0.45,"[MOVE] j1=-20.89 j2=-66.48 v=(-0.769,+0.162) (cx=0.76, cy=0.45)"
127,1776986228.023836,2026-04-23T23:17:08.023836Z,29.575584411621094,0.009550809860229492,COAST,-24.28,-63.61,-0.343,0.434,,,"[COAST] j1=-24.28 j2=-63.61 v=(-0.343,+0.434) (cx=nan, cy=nan)"
128,1776986228.241418,2026-04-23T23:17:08.241418Z,29.793166399002075,0.0019817352294921875,COAST,-25.83,-61.64,-0.208,0.263,,,"[COAST] j1=-25.83 j2=-61.64 v=(-0.208,+0.263) (cx=nan, cy=nan)"
129,1776986228.4372962,2026-04-23T23:17:08.437296Z,29.989044666290283,0.009819269180297852,MOVE,-28.79,-60.31,-0.514,0.2,0.67,0.43,"[MOVE] j1=-28.79 j2=-60.31 v=(-0.514,+0.200) (cx=0.67, cy=0.43)"
130,1776986228.6478708,2026-04-23T23:17:08.647871Z,30.19961929321289,0.035167694091796875,MOVE,-31.84,-59.91,-0.688,0.0,0.73,0.47,"[MOVE] j1=-31.84 j2=-59.91 v=(-0.688,+0.000) (cx=0.73, cy=0.47)"
131,1776986228.8393865,2026-04-23T23:17:08.839386Z,30.3911349773407,0.001512765884399414,MOVE,-34.21,-62.55,-0.35,-0.55,0.62,0.68,"[MOVE] j1=-34.21 j2=-62.55 v=(-0.350,-0.550) (cx=0.62, cy=0.68)"
132,1776986229.0451965,2026-04-23T23:17:09.045197Z,30.59694504737854,0.019946813583374023,MOVE,-35.44,-64.45,-0.169,-0.25,0.56,0.58,"[MOVE] j1=-35.44 j2=-64.45 v=(-0.169,-0.250) (cx=0.56, cy=0.58)"
133,1776986229.2372317,2026-04-23T23:17:09.237232Z,30.78898024559021,0.027098417282104492,COAST,-36.34,-64.45,-0.151,0.0,,,"[COAST] j1=-36.34 j2=-64.45 v=(-0.151,+0.000) (cx=nan, cy=nan)"
134,1776986229.4626317,2026-04-23T23:17:09.462632Z,31.01438021659851,0.019441843032836914,MOVE,-36.79,-64.45,-0.156,0.0,0.55,0.47,"[MOVE] j1=-36.79 j2=-64.45 v=(-0.156,+0.000) (cx=0.55, cy=0.47)"
135,1776986229.7495255,2026-04-23T23:17:09.749526Z,31.301274061203003,0.0025565624237060547,MOVE,-37.76,-64.65,-0.333,-0.369,0.61,0.62,"[MOVE] j1=-37.76 j2=-64.65 v=(-0.333,-0.369) (cx=0.61, cy=0.62)"
136,1776986230.0324109,2026-04-23T23:17:10.032411Z,31.58415937423706,0.023802757263183594,COAST,-39.45,-66.53,-0.186,-0.206,,,"[COAST] j1=-39.45 j2=-66.53 v=(-0.186,-0.206) (cx=nan, cy=nan)"
137,1776986230.2249117,2026-04-23T23:17:10.224912Z,31.776660203933716,0.03201603889465332,COAST,-40.18,-67.33,-0.122,-0.136,,,"[COAST] j1=-40.18 j2=-67.33 v=(-0.122,-0.136) (cx=nan, cy=nan)"
138,1776986230.4936159,2026-04-23T23:17:10.493616Z,32.04536437988281,0.0001742839813232422,MOVE,-35.94,-69.56,0.685,-0.332,0.27,0.61,"[MOVE] j1=-35.94 j2=-69.56 v=(+0.685,-0.332) (cx=0.27, cy=0.61)"
139,1776986230.786602,2026-04-23T23:17:10.786602Z,32.33835053443909,0.03274655342102051,MOVE,-32.3,-70.66,0.218,0.0,0.43,0.48,"[MOVE] j1=-32.30 j2=-70.66 v=(+0.218,+0.000) (cx=0.43, cy=0.48)"
140,1776986231.082978,2026-04-23T23:17:11.082978Z,32.63472652435303,0.0337371826171875,MOVE,-27.32,-70.66,0.778,0.0,0.24,0.5,"[MOVE] j1=-27.32 j2=-70.66 v=(+0.778,+0.000) (cx=0.24, cy=0.50)"
141,1776986231.4133527,2026-04-23T23:17:11.413353Z,32.96510124206543,0.00024318695068359375,COAST,-23.81,-69.77,0.0,0.282,,,"[COAST] j1=-23.81 j2=-69.77 v=(+0.000,+0.282) (cx=nan, cy=nan)"
142,1776986231.6572585,2026-04-23T23:17:11.657259Z,33.209007024765015,0.0021698474884033203,MOVE,-29.3,-69.99,-0.93,-0.222,0.81,0.57,"[MOVE] j1=-29.30 j2=-69.99 v=(-0.930,-0.222) (cx=0.81, cy=0.57)"
143,1776986231.9546785,2026-04-23T23:17:11.954679Z,33.50642704963684,0.03255009651184082,MOVE,-35.29,-72.48,-0.52,-0.41,0.67,0.64,"[MOVE] j1=-35.29 j2=-72.48 v=(-0.520,-0.410) (cx=0.67, cy=0.64)"
144,1776986232.2520475,2026-04-23T23:17:12.252048Z,33.80379605293274,0.0279083251953125,MOVE,-41.12,-76.31,-0.729,-0.556,0.74,0.69,"[MOVE] j1=-41.12 j2=-76.31 v=(-0.729,-0.556) (cx=0.74, cy=0.69)"
145,1776986232.563643,2026-04-23T23:17:12.563643Z,34.11539149284363,0.0012924671173095703,MOVE,-42.58,-80.96,0.0,-0.5,0.47,0.67,"[MOVE] j1=-42.58 j2=-80.96 v=(+0.000,-0.500) (cx=0.47, cy=0.67)"
146,1776986232.8951283,2026-04-23T23:17:12.895128Z,34.446876764297485,0.031233549118041992,COAST,-38.85,-81.72,0.837,0.37,,,"[COAST] j1=-38.85 j2=-81.72 v=(+0.837,+0.370) (cx=nan, cy=nan)"
147,1776986233.147871,2026-04-23T23:17:13.147871Z,34.69961953163147,0.022456884384155273,COAST,-36.55,-80.85,0.253,0.095,,,"[COAST] j1=-36.55 j2=-80.85 v=(+0.253,+0.095) (cx=nan, cy=nan)"
148,1776986233.3407118,2026-04-23T23:17:13.340712Z,34.892460346221924,0.030933380126953125,COAST,-33.11,-77.69,0.704,0.676,,,"[COAST] j1=-33.11 j2=-77.69 v=(+0.704,+0.676) (cx=nan, cy=nan)"
149,1776986233.5363266,2026-04-23T23:17:13.536327Z,35.088075160980225,0.00015306472778320312,MOVE,-30.81,-74.6,0.0,0.437,0.47,0.35,"[MOVE] j1=-30.81 j2=-74.60 v=(+0.000,+0.437) (cx=0.47, cy=0.35)"
150,1776986233.7465425,2026-04-23T23:17:13.746542Z,35.298290967941284,0.026427507400512695,COAST,-31.68,-73.83,-0.266,0.0,,,"[COAST] j1=-31.68 j2=-73.83 v=(-0.266,+0.000) (cx=nan, cy=nan)"
151,1776986233.9416459,2026-04-23T23:17:13.941646Z,35.49339437484741,0.0002856254577636719,COAST,-32.88,-73.83,-0.161,0.0,,,"[COAST] j1=-32.88 j2=-73.83 v=(-0.161,+0.000) (cx=nan, cy=nan)"
152,1776986234.13721,2026-04-23T23:17:14.137210Z,35.688958406448364,0.012413501739501953,COAST,-31.24,-73.11,0.983,0.345,,,"[COAST] j1=-31.24 j2=-73.11 v=(+0.983,+0.345) (cx=nan, cy=nan)"
153,1776986234.3311374,2026-04-23T23:17:14.331137Z,35.88288593292236,0.021883010864257812,MOVE,-28.74,-72.52,0.0,-0.287,0.52,0.6,"[MOVE] j1=-28.74 j2=-72.52 v=(+0.000,-0.287) (cx=0.52, cy=0.60)"
154,1776986234.5446227,2026-04-23T23:17:14.544623Z,36.09637117385864,0.014032125473022461,MOVE,-29.68,-73.75,-0.942,0.0,0.81,0.52,"[MOVE] j1=-29.68 j2=-73.75 v=(-0.942,+0.000) (cx=0.81, cy=0.52)"
155,1776986234.7238946,2026-04-23T23:17:14.723895Z,36.27564311027527,0.005356550216674805,MOVE,-34.56,-74.26,-0.985,0.0,0.83,0.53,"[MOVE] j1=-34.56 j2=-74.26 v=(-0.985,+0.000) (cx=0.83, cy=0.53)"
156,1776986234.9337518,2026-04-23T23:17:14.933752Z,36.48550033569336,0.030698537826538086,MOVE,-39.93,-74.08,-1.151,0.183,0.88,0.44,"[MOVE] j1=-39.93 j2=-74.08 v=(-1.151,+0.183) (cx=0.88, cy=0.44)"
157,1776986235.149963,2026-04-23T23:17:15.149963Z,36.70171141624451,0.021672487258911133,MOVE,-46.05,-74.86,-0.996,-0.216,0.83,0.57,"[MOVE] j1=-46.05 j2=-74.86 v=(-0.996,-0.216) (cx=0.83, cy=0.57)"
158,1776986235.464831,2026-04-23T23:17:15.464831Z,37.01657962799072,0.0002505779266357422,COAST,-52.11,-76.18,-0.556,-0.12,,,"[COAST] j1=-52.11 j2=-76.18 v=(-0.556,-0.120) (cx=nan, cy=nan)"
159,1776986235.7366858,2026-04-23T23:17:15.736686Z,37.28843426704407,0.0015137195587158203,COAST,-55.22,-76.85,-0.285,-0.062,,,"[COAST] j1=-55.22 j2=-76.85 v=(-0.285,-0.062) (cx=nan, cy=nan)"
160,1776986235.9359784,2026-04-23T23:17:15.935978Z,37.48772692680359,0.01701664924621582,COAST,-56.34,-77.09,-0.188,-0.041,,,"[COAST] j1=-56.34 j2=-77.09 v=(-0.188,-0.041) (cx=nan, cy=nan)"
161,1776986236.1317594,2026-04-23T23:17:16.131759Z,37.68350791931152,0.02403712272644043,COAST,-59.11,-78.5,-0.513,-0.276,,,"[COAST] j1=-59.11 j2=-78.50 v=(-0.513,-0.276) (cx=nan, cy=nan)"
162,1776986236.3960288,2026-04-23T23:17:16.396029Z,37.94777727127075,0.025780200958251953,COAST,-61.72,-79.9,-0.286,-0.154,,,"[COAST] j1=-61.72 j2=-79.90 v=(-0.286,-0.154) (cx=nan, cy=nan)"
163,1776986236.6322143,2026-04-23T23:17:16.632214Z,38.18396282196045,0.004240274429321289,COAST,-63.18,-80.68,-0.16,-0.086,,,"[COAST] j1=-63.18 j2=-80.68 v=(-0.160,-0.086) (cx=nan, cy=nan)"
164,1776986236.8423903,2026-04-23T23:17:16.842390Z,38.3941388130188,0.030542373657226562,COAST,-61.01,-79.28,0.75,0.476,,,"[COAST] j1=-61.01 j2=-79.28 v=(+0.750,+0.476) (cx=nan, cy=nan)"
165,1776986237.039346,2026-04-23T23:17:17.039346Z,38.59109449386597,0.0011107921600341797,COAST,-57.62,-77.12,0.455,0.289,,,"[COAST] j1=-57.62 j2=-77.12 v=(+0.455,+0.289) (cx=nan, cy=nan)"
166,1776986237.2317176,2026-04-23T23:17:17.231718Z,38.78346610069275,0.005692481994628906,COAST,-55.83,-75.99,0.3,0.19,,,"[COAST] j1=-55.83 j2=-75.99 v=(+0.300,+0.190) (cx=nan, cy=nan)"
167,1776986237.4474227,2026-04-23T23:17:17.447423Z,38.99917125701904,0.030972957611083984,COAST,-54.66,-75.24,0.198,0.125,,,"[COAST] j1=-54.66 j2=-75.24 v=(+0.198,+0.125) (cx=nan, cy=nan)"
168,1776986237.7118504,2026-04-23T23:17:17.711850Z,39.263598918914795,0.03168749809265137,COAST,-53.65,-74.61,0.11,0.07,,,"[COAST] j1=-53.65 j2=-74.61 v=(+0.110,+0.070) (cx=nan, cy=nan)"
169,1776986237.9364092,2026-04-23T23:17:17.936409Z,39.488157749176025,0.03430294990539551,MOVE,-52.55,-76.37,0.37,-0.994,0.38,0.83,"[MOVE] j1=-52.55 j2=-76.37 v=(+0.370,-0.994) (cx=0.38, cy=0.83)"
170,1776986238.1302555,2026-04-23T23:17:18.130255Z,39.68200397491455,0.0014350414276123047,MOVE,-50.07,-81.74,0.415,-0.812,0.36,0.77,"[MOVE] j1=-50.07 j2=-81.74 v=(+0.415,-0.812) (cx=0.36, cy=0.77)"
171,1776986238.3457234,2026-04-23T23:17:18.345723Z,39.89747190475464,0.00024199485778808594,MOVE,-47.39,-86.01,0.479,-0.597,0.34,0.7,"[MOVE] j1=-47.39 j2=-86.01 v=(+0.479,-0.597) (cx=0.34, cy=0.70)"
172,1776986238.5495527,2026-04-23T23:17:18.549553Z,40.101301193237305,0.017057180404663086,MOVE,-44.78,-88.24,0.589,-0.417,0.3,0.64,"[MOVE] j1=-44.78 j2=-88.24 v=(+0.589,-0.417) (cx=0.30, cy=0.64)"
173,1776986238.845205,2026-04-23T23:17:18.845205Z,40.39695358276367,0.009268522262573242,COAST,-41.1,-90.48,0.338,-0.205,,,"[COAST] j1=-41.10 j2=-90.48 v=(+0.338,-0.205) (cx=nan, cy=nan)"
174,1776986239.0332882,2026-04-23T23:17:19.033288Z,40.585036754608154,0.009557723999023438,MOVE,-42.26,-90.02,-0.478,0.0,0.66,0.5,"[MOVE] j1=-42.26 j2=-90.02 v=(-0.478,+0.000) (cx=0.66, cy=0.50)"
175,1776986239.2686925,2026-04-23T23:17:19.268692Z,40.820441007614136,0.015477418899536133,MOVE,-44.31,-90.02,-0.262,0.0,0.59,0.54,"[MOVE] j1=-44.31 j2=-90.02 v=(-0.262,+0.000) (cx=0.59, cy=0.54)"
176,1776986239.547748,2026-04-23T23:17:19.547748Z,41.099496603012085,0.031374216079711914,MOVE,-45.97,-90.86,-0.181,-0.417,0.56,0.64,"[MOVE] j1=-45.97 j2=-90.86 v=(-0.181,-0.417) (cx=0.56, cy=0.64)"
177,1776986239.7393553,2026-04-23T23:17:19.739355Z,41.29110383987427,0.03184223175048828,COAST,-46.71,-93.13,-0.125,-0.397,,,"[COAST] j1=-46.71 j2=-93.13 v=(-0.125,-0.397) (cx=nan, cy=nan)"
178,1776986239.9347262,2026-04-23T23:17:19.934726Z,41.48647475242615,0.03850889205932617,COAST,-47.2,-94.69,-0.082,-0.262,,,"[COAST] j1=-47.20 j2=-94.69 v=(-0.082,-0.262) (cx=nan, cy=nan)"
179,1776986240.1351337,2026-04-23T23:17:20.135134Z,41.68688225746155,0.009233474731445312,COAST,-47.57,-95.87,-0.05,-0.159,,,"[COAST] j1=-47.57 j2=-95.87 v=(-0.050,-0.159) (cx=nan, cy=nan)"
180,1776986240.3375826,2026-04-23T23:17:20.337583Z,41.889331102371216,0.02737259864807129,COAST,-47.77,-96.49,-0.033,-0.105,,,"[COAST] j1=-47.77 j2=-96.49 v=(-0.033,-0.105) (cx=nan, cy=nan)"
181,1776986240.5558734,2026-04-23T23:17:20.555873Z,42.107621908187866,0.016371965408325195,COAST,-47.92,-96.97,-0.02,-0.063,,,"[COAST] j1=-47.92 j2=-96.97 v=(-0.020,-0.063) (cx=nan, cy=nan)"
182,1776986240.8342383,2026-04-23T23:17:20.834238Z,42.38598680496216,0.024032115936279297,COAST,-48.02,-97.29,-0.011,-0.035,,,"[COAST] j1=-48.02 j2=-97.29 v=(-0.011,-0.035) (cx=nan, cy=nan)"
183,1776986241.0283322,2026-04-23T23:17:21.028332Z,42.58008074760437,0.029860258102416992,COAST,-48.03,-97.43,0.0,-0.023,,,"[COAST] j1=-48.03 j2=-97.43 v=(+0.000,-0.023) (cx=nan, cy=nan)"
184,1776986241.2369633,2026-04-23T23:17:21.236963Z,42.78871178627014,0.01772904396057129,COAST,-48.03,-97.54,0.0,-0.014,,,"[COAST] j1=-48.03 j2=-97.54 v=(+0.000,-0.014) (cx=nan, cy=nan)"
185,1776986241.4577904,2026-04-23T23:17:21.457790Z,43.009538888931274,0.0786752700805664,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
186,1776986241.7341018,2026-04-23T23:17:21.734102Z,43.285850286483765,0.35498666763305664,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
187,1776986241.9442334,2026-04-23T23:17:21.944233Z,43.4959819316864,0.5651183128356934,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
188,1776986242.1372473,2026-04-23T23:17:22.137247Z,43.68899583816528,0.7581322193145752,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
189,1776986242.3338323,2026-04-23T23:17:22.333832Z,43.88558077812195,0.9547171592712402,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
190,1776986242.552522,2026-04-23T23:17:22.552522Z,44.104270458221436,1.1734068393707275,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
191,1776986242.8354166,2026-04-23T23:17:22.835417Z,44.38716506958008,1.4563014507293701,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
192,1776986243.0595,2026-04-23T23:17:23.059500Z,44.61124849319458,1.680384874343872,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
193,1776986243.329486,2026-04-23T23:17:23.329486Z,44.88123440742493,1.9503707885742188,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
194,1776986243.5335383,2026-04-23T23:17:23.533538Z,45.08528685569763,2.154423236846924,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
195,1776986243.7247717,2026-04-23T23:17:23.724772Z,45.27652025222778,2.345656633377075,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
196,1776986243.9358425,2026-04-23T23:17:23.935843Z,45.4875910282135,2.556727409362793,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
197,1776986244.1435049,2026-04-23T23:17:24.143505Z,45.69525337219238,2.764389753341675,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
198,1776986244.335605,2026-04-23T23:17:24.335605Z,45.88735342025757,2.9564898014068604,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
199,1776986244.5673292,2026-04-23T23:17:24.567329Z,46.11907768249512,3.188214063644409,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
200,1776986244.8496225,2026-04-23T23:17:24.849622Z,46.401371002197266,3.4705073833465576,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
201,1776986245.1468937,2026-04-23T23:17:25.146894Z,46.69864225387573,3.7677786350250244,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
202,1776986245.3416169,2026-04-23T23:17:25.341617Z,46.89336538314819,3.9625017642974854,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
203,1776986245.6295953,2026-04-23T23:17:25.629595Z,47.18134379386902,4.2504801750183105,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
204,1776986245.9767785,2026-04-23T23:17:25.976779Z,47.52852702140808,4.597663402557373,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
205,1776986246.3345768,2026-04-23T23:17:26.334577Z,47.88632535934448,4.955461740493774,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
206,1776986246.580084,2026-04-23T23:17:26.580084Z,48.13183259963989,5.200968980789185,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
207,1776986246.907072,2026-04-23T23:17:26.907072Z,48.45882058143616,5.527956962585449,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
208,1776986247.1387124,2026-04-23T23:17:27.138712Z,48.69046092033386,5.759597301483154,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
209,1776986247.3332007,2026-04-23T23:17:27.333201Z,48.88494920730591,5.9540855884552,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
210,1776986247.5344977,2026-04-23T23:17:27.534498Z,49.08624625205994,6.1553826332092285,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
211,1776986247.7404778,2026-04-23T23:17:27.740478Z,49.29222631454468,6.36136269569397,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
212,1776986247.9325104,2026-04-23T23:17:27.932510Z,49.48425889015198,6.5533952713012695,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
213,1776986248.134857,2026-04-23T23:17:28.134857Z,49.68660545349121,6.755741834640503,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
214,1776986248.3323748,2026-04-23T23:17:28.332375Z,49.8841233253479,6.953259706497192,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
215,1776986248.5310454,2026-04-23T23:17:28.531045Z,50.082793951034546,7.151930332183838,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
216,1776986248.7464175,2026-04-23T23:17:28.746418Z,50.298166036605835,7.367302417755127,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
217,1776986248.9280636,2026-04-23T23:17:28.928064Z,50.479812145233154,7.548948526382446,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
218,1776986249.1337175,2026-04-23T23:17:29.133718Z,50.685466051101685,7.754602432250977,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
219,1776986249.3346343,2026-04-23T23:17:29.334634Z,50.886382818222046,7.955519199371338,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
220,1776986249.5433562,2026-04-23T23:17:29.543356Z,51.095104694366455,8.164241075515747,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
221,1776986249.7331045,2026-04-23T23:17:29.733104Z,51.28485298156738,8.353989362716675,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
222,1776986249.9277797,2026-04-23T23:17:29.927780Z,51.479528188705444,8.548664569854736,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
223,1776986250.1274245,2026-04-23T23:17:30.127424Z,51.6791729927063,8.74830937385559,COAST,-48.03,-97.58,0.0,-0.01,,,"[COAST] j1=-48.03 j2=-97.58 v=(+0.000,-0.010) (cx=nan, cy=nan)"
